SleepQuality,Steps,Alarm,TimeInBed,TimeAsleep,TimeBeforeSleep,SnoreTime
68.0,230,1,21577.8,19851.6,431.6,1
44.0,3916,0,14891.7,10324.9,297.8,1
62.0,65,0,23953.4,17246.4,2076.0,1
81.0,2324,0,27815.2,24755.5,556.3,1
68.0,1153,0,23733.5,21755.7,474.7,1
44.0,1285,1,16955.6,15316.6,339.1,1
100.0,2563,0,30664.1,30050.9,613.3,1
73.0,1633,0,23358.5,22891.3,467.2,1
88.0,1048,0,30466.5,28333.9,609.3,1
68.0,1085,1,24159.6,18119.7,483.2,1
97.0,1014,1,28376.9,23552.9,567.5,1
6.0,202,1,1635.0,1602.3,32.7,1
86.0,704,0,29671.8,29078.3,593.4,1
93.0,924,0,30943.0,28570.7,618.9,1
100.0,1335,0,35776.9,35061.3,715.5,1
92.0,405,0,29733.2,29138.5,594.7,1
79.0,403,1,27799.5,27243.5,556.0,1
79.0,2451,1,27058.1,22097.4,541.2,1
77.0,797,1,28689.2,28115.4,573.8,1
98.0,5110,0,32055.8,31414.6,641.1,1
60.0,1100,1,22966.2,18526.1,459.3,1
55.0,2472,1,20213.7,19809.4,404.3,1
90.0,1374,0,31877.8,31240.3,637.6,1
54.0,7770,1,23248.5,22783.5,465.0,0
48.0,424,1,18647.8,18274.9,373.0,1
76.0,1348,0,26560.5,26029.3,531.2,1
70.0,964,0,30992.3,30372.5,619.8,1
64.0,944,1,26549.4,26018.4,531.0,1
75.0,943,0,28523.9,27953.5,570.5,1
62.0,1331,1,21030.3,20609.6,420.6,1
84.0,1643,1,28631.2,28058.6,572.6,0
59.0,2437,1,20002.7,19602.6,400.1,0
43.0,156,1,13906.6,13628.5,278.1,1
44.0,31,0,13060.6,12799.3,261.2,1
60.0,902,1,22172.8,21729.3,443.5,1
60.0,1276,1,20887.3,20469.6,417.7,1
42.0,3500,1,14560.6,14269.4,291.2,1
96.0,3713,0,29012.5,28432.2,580.2,1
90.0,803,0,28693.2,28119.3,573.9,1
16.0,392,0,4675.1,4581.6,93.5,1
84.0,916,0,28796.2,26492.5,575.9,1
57.0,325,1,17753.4,17398.3,355.1,1
46.0,8311,1,19748.9,15140.8,395.0,1
94.0,1502,0,29575.8,28984.3,591.5,1
77.0,372,0,31388.4,30760.7,627.8,1
85.0,346,0,28144.9,25611.9,562.9,1
82.0,865,0,29547.1,28956.2,590.9,1
81.0,5887,1,30134.3,26016.0,602.7,1
9.0,1884,0,2490.5,539.6,49.8,1
72.0,229,0,27083.1,26541.4,541.7,1
82.0,844,1,27142.2,22799.4,542.8,1
70.0,595,1,24458.4,21360.3,489.2,1
78.0,385,1,27077.1,26535.6,541.5,1
78.0,1198,0,27086.8,26545.0,541.7,1
76.0,649,1,26092.8,25570.9,521.9,1
70.0,709,1,23847.7,23370.8,477.0,1
94.0,715,0,31630.0,26252.9,632.6,1
71.0,676,1,22699.7,22245.7,454.0,1
4.0,155,1,1013.5,0.0,0.0,1
66.0,511,1,23342.5,22875.6,466.8,1
66.0,511,1,23342.5,22875.6,466.8,1
18.0,392,1,4995.7,4895.8,99.9,1
52.0,31,1,16138.4,15815.6,322.8,1
61.0,1555,0,19356.3,14323.7,387.1,1
18.0,411,1,5147.5,5044.6,103.0,1
55.0,492,0,18930.8,18552.2,378.6,1
77.0,1690,0,26505.6,25975.4,530.1,1
84.0,1515,0,28640.0,25489.6,572.8,1
90.0,726,0,31185.5,30561.8,623.7,1
49.0,1809,1,15892.9,12025.6,317.9,1
76.0,1187,0,27406.6,22473.4,548.1,1
77.0,1199,0,30303.3,27171.9,606.1,1
66.0,1462,0,22735.5,22280.8,454.7,1
83.0,918,0,31975.0,27605.1,639.5,1
71.0,1578,0,27136.8,26594.1,542.7,1
56.0,3026,1,21489.4,19125.5,429.8,1
51.0,1109,1,17256.9,13287.8,345.1,1
80.0,1281,0,29011.4,28431.2,580.2,1
69.0,1642,0,25045.3,20036.2,500.9,1
74.0,911,0,27123.8,23959.4,542.5,1
54.0,464,0,20050.0,19649.0,401.0,1
51.0,950,1,16385.4,16057.7,327.7,1
51.0,311,1,19209.6,14983.5,384.2,1
66.0,4417,0,23493.6,23023.7,469.9,1
63.0,2432,1,20508.0,20097.8,410.2,1
70.0,1969,0,24400.5,19195.1,488.0,1
40.0,2593,0,14198.9,11264.4,284.0,1
100.0,1559,0,33009.8,29488.8,660.2,1
49.0,376,1,16254.5,15929.4,325.1,1
52.0,132,1,16364.6,14346.3,327.3,1
76.0,1917,0,26357.4,25830.3,527.1,1
100.0,2586,0,35171.7,28723.5,703.4,1
73.0,1609,0,24677.0,24183.5,493.5,1
89.0,657,0,30000.1,29400.1,600.0,1
79.0,1745,0,28256.4,27691.3,565.1,1
82.0,639,0,26589.7,26057.9,531.8,1
82.0,712,0,26463.2,21523.4,529.3,1
80.0,1998,0,27539.4,26988.6,550.8,1
11.0,2011,1,3255.3,151.9,3103.4,1
55.0,2026,1,17547.5,17196.6,351.0,1
98.0,1697,0,32256.6,31611.5,645.1,1
84.0,248,0,39322.1,38535.7,786.4,1
47.0,808,1,16352.7,16025.6,327.1,1
31.0,173,0,10374.2,10166.7,207.5,1
69.0,525,0,22067.4,21626.0,441.3,1
77.0,759,0,27953.9,23388.1,559.1,1
76.0,1332,0,28608.2,21074.7,572.2,1
58.0,2434,0,20947.7,19202.1,419.0,1
59.0,883,0,19493.6,19103.7,389.9,0
65.0,58,0,22092.3,21650.4,441.8,1
44.0,770,1,14475.5,9505.6,289.5,1
8.0,1415,1,6720.8,6586.3,134.4,1
59.0,1512,0,20388.6,19980.8,407.8,1
100.0,2055,0,34454.2,33765.1,689.1,1
77.0,1041,1,26284.3,25758.6,525.7,1
45.0,1367,1,19027.5,16109.9,380.5,1
31.0,2710,1,13544.1,9706.6,270.9,1
81.0,5432,1,30991.0,30371.2,619.8,1
71.0,772,1,26940.2,21282.8,538.8,1
78.0,1943,0,28244.8,27679.9,564.9,1
63.0,534,0,22880.6,22422.9,457.6,1
50.0,2383,1,21997.5,18624.6,440.0,1
25.0,90,1,6973.5,1580.7,1627.2,1
47.0,2678,1,21568.5,18620.8,431.4,1
25.0,2647,1,13790.7,11768.0,275.8,1
12.0,80,1,3555.7,0.0,0.0,1
50.0,3215,1,21426.6,19998.2,428.5,1
62.0,2351,0,25188.7,21410.4,503.8,1
63.0,1228,0,24064.0,19892.9,481.3,1
67.0,905,0,29145.4,28562.5,582.9,1
48.0,186,1,15632.2,12297.4,312.6,1
61.0,3368,1,24662.1,21867.1,493.2,1
75.0,1372,1,28020.9,27460.4,560.4,1
36.0,3038,1,13925.2,12347.0,278.5,1
25.0,89,1,8776.9,7518.9,175.5,1
55.0,619,0,19977.6,19578.1,399.6,1
92.0,3265,0,33552.8,32881.8,671.1,1
71.0,380,1,23639.2,23166.4,472.8,1
57.0,802,1,21760.0,18205.9,435.2,1
58.0,860,1,26065.5,23980.2,521.3,1
77.0,3908,1,29346.5,24748.9,586.9,1
95.0,1483,0,38156.2,37393.1,763.1,1
77.0,1106,1,35092.0,26786.9,701.8,1
59.0,1046,1,24247.7,22227.1,485.0,1
80.0,2419,1,29384.7,23116.0,587.7,1
71.0,1122,1,24953.3,22042.1,499.1,1
45.0,2736,0,28707.1,27558.8,1148.3,1
53.0,601,0,29304.5,28718.4,586.1,1
66.0,1263,1,22845.8,19190.5,456.9,1
61.0,3004,1,20085.9,19684.1,401.7,1
52.0,4440,1,18407.7,16076.1,368.2,1
77.0,2767,0,25433.0,21872.4,508.7,1
74.0,3064,0,25768.4,25253.0,515.4,1
62.0,2153,1,21241.6,16851.6,424.8,1
16.0,90,1,6722.0,0.0,0.0,1
16.0,19,1,4573.0,2606.6,1204.2,1
70.0,3278,1,22640.7,18716.3,452.8,1
70.0,0,1,24062.2,19169.6,481.2,1
86.0,3233,0,27769.9,25085.5,555.4,1
58.0,0,1,19926.2,14944.6,398.5,1
5.0,0,1,1787.0,89.4,1697.7,1
81.0,1521,1,26310.9,23592.1,526.2,1
76.0,2283,1,24258.7,23773.5,485.2,1
73.0,2738,1,24566.0,21945.6,491.3,1
63.0,3715,1,21156.3,16643.0,423.1,1
77.0,1601,1,25687.2,25173.4,513.7,1
58.0,2431,1,18811.7,18435.5,376.2,1
51.0,1824,1,16377.7,11464.4,327.6,1
45.0,1855,1,14685.6,12433.8,293.7,1
63.0,957,1,21135.4,17542.4,422.7,1
62.0,2289,1,20408.2,16666.7,408.2,1
46.0,3073,1,15191.6,13267.3,303.8,1
41.0,248,1,13740.4,9343.4,274.8,1
67.0,4084,1,24264.9,21029.5,485.3,1
53.0,3591,1,17061.5,13649.2,341.2,1
65.0,1382,1,22532.1,20429.1,450.6,1
70.0,3068,1,26158.6,21798.9,523.2,1
71.0,2481,1,23863.3,19170.2,477.3,1
66.0,2265,1,22145.6,18897.6,442.9,1
71.0,1981,0,25130.1,22533.3,502.6,1
76.0,1163,0,26723.2,23961.8,534.5,1
50.0,2525,1,17076.5,16735.0,341.5,1
72.0,1028,1,27021.0,24409.0,540.4,1
56.0,1371,1,18696.3,15144.0,373.9,1
77.0,4629,1,26089.0,24262.8,521.8,1
59.0,1574,1,19650.8,19257.7,393.0,1
75.0,2300,0,24350.9,21104.1,1623.4,1
69.0,1358,0,24385.2,19020.5,487.7,1
62.0,1249,1,22212.2,19842.9,444.2,1
55.0,576,1,18660.4,15363.7,373.2,1
54.0,2718,1,17450.9,14077.1,349.0,1
21.0,576,1,7081.1,1251.0,1628.7,1
71.0,1824,1,24099.3,19681.1,482.0,1
29.0,318,1,8925.0,2915.5,3123.7,1
4.0,318,1,1172.9,0.0,0.0,1
66.0,838,0,23795.2,18243.0,475.9,1
68.0,807,1,22393.9,16347.6,447.9,1
67.0,650,1,21791.5,21355.6,435.8,1
56.0,2327,1,17159.3,16816.1,343.2,0
40.0,2152,1,12421.5,12173.1,248.4,1
8.0,125,1,2350.7,0.0,0.0,1
43.0,2094,1,13647.3,11099.8,2047.1,1
75.0,2014,1,25169.9,22233.4,503.4,1
71.0,4941,1,23692.2,23218.4,473.8,1
82.0,2074,1,28139.8,27577.0,562.8,1
46.0,4436,1,15780.6,14781.1,315.6,1
11.0,734,1,3307.1,2226.8,1080.3,1
43.0,3869,1,14118.5,13836.1,282.4,1
41.0,2114,1,13907.1,11311.1,278.1,1
92.0,5352,1,32536.0,30367.0,650.7,1
49.0,4378,1,17131.8,16789.2,342.6,1
67.0,2016,1,24220.1,19214.6,484.4,1
67.0,2690,1,22715.4,22261.1,454.3,1
49.0,1152,1,15250.1,14945.1,305.0,1
18.0,11,1,5183.5,1123.1,1917.9,1
43.0,698,1,15416.3,11665.0,308.3,1
81.0,1857,0,30577.3,26908.0,611.5,1
67.0,1054,1,22111.4,19458.0,442.2,1
81.0,2316,1,31155.2,30532.1,623.1,1
65.0,2772,1,21156.0,20732.9,423.1,1
45.0,1359,0,29145.0,28562.1,582.9,1
74.0,1482,1,25599.7,19797.1,512.0,1
31.0,2979,1,26414.9,25886.6,528.3,1
76.0,2700,1,26545.4,23182.9,530.9,1
86.0,6127,1,29798.6,29202.6,596.0,1
72.0,2621,1,24674.8,21302.6,493.5,1
53.0,4861,1,17422.2,15796.2,348.4,1
69.0,6482,1,21515.1,18431.3,430.3,1
83.0,8450,1,32614.5,31962.2,652.3,1
45.0,4993,1,14859.5,12283.8,297.2,1
49.0,2637,0,25942.7,22137.8,518.9,1
62.0,329,1,21607.4,17430.0,432.1,1
47.0,3141,1,17366.5,14124.8,347.3,1
48.0,210,1,18082.9,14225.2,361.7,1
65.0,153,1,22363.2,21916.0,447.3,1
82.0,2110,0,29381.5,21840.2,587.6,1
38.0,2273,1,13770.2,10649.0,275.4,1
31.0,1028,0,12621.4,8246.0,252.4,1
4.0,2512,1,1068.6,1047.2,21.4,1
4.0,2512,1,1068.6,1047.2,21.4,1
63.0,662,1,22546.2,22095.3,450.9,1
34.0,500,1,11769.1,8120.7,235.4,1
71.0,222,1,26860.6,23995.4,537.2,1
46.0,554,1,16363.8,16036.6,327.3,1
45.0,1317,1,15109.1,14806.9,302.2,1
59.0,4076,1,20108.8,19706.6,402.2,1
91.0,3273,0,30759.5,27683.6,615.2,1
99.0,10034,0,33769.2,33093.8,675.4,1
66.0,1920,0,38992.0,38212.2,779.8,1
65.0,1100,0,22496.7,22046.8,449.9,1
72.0,4787,1,24087.4,20474.3,481.7,1
73.0,2349,1,24338.9,23852.1,486.8,1
33.0,1937,1,27612.4,26507.9,552.2,1
80.0,1420,1,27269.0,24633.0,545.4,1
85.0,2404,1,28456.8,27887.7,569.1,1
78.0,2265,0,27072.6,23823.9,541.5,1
87.0,5669,0,38071.8,37310.3,761.4,1
79.0,1122,1,26542.8,23888.6,530.9,1
77.0,1427,1,24817.3,22418.3,2399.0,1
42.0,832,1,13486.8,9305.9,269.7,1
63.0,2154,1,20888.9,20471.2,417.8,1
59.0,1695,1,19828.8,19432.2,396.6,1
83.82784175779233,10000,1,29000.0,27000.0,200.0,1
45.0,10000,1,27000.0,15000.0,2000.0,0
65.8438735823832,10000,1,25000.0,15000.0,4000.0,0
